time,axis_x,axis_y,axis_z
7.85999982,0.702219825,2.07609126e-09,-0.711960194
7.86999982,0.701500448,2.06873992e-09,-0.712669012
7.87999982,0.700780356,2.06137926e-09,-0.713377104
7.88999982,0.70005955,2.05400936e-09,-0.714084468
7.89999982,0.699338029,2.04663026e-09,-0.714791103
7.90999982,0.698615795,2.03924205e-09,-0.715497009
7.91999982,0.697892849,2.03184478e-09,-0.716202186
7.92999982,0.697169191,2.02443851e-09,-0.716906632
7.93999982,0.696444823,2.01702332e-09,-0.717610346
7.94999982,0.695719744,2.00959925e-09,-0.718313329
7.95999982,0.694993955,2.00216639e-09,-0.719015579
7.96999982,0.694267458,1.99472478e-09,-0.719717095
7.97999982,0.693540252,1.98727449e-09,-0.720417878
7.98999982,0.69281234,1.97981557e-09,-0.721117925
7.99999982,0.692083721,1.97234811e-09,-0.721817237
8.00999982,0.691354396,1.96487214e-09,-0.722515813
8.01999982,0.690624366,1.95738774e-09,-0.723213651
8.02999982,0.689893631,1.94989496e-09,-0.723910752
8.03999982,0.689162194,1.94239386e-09,-0.724607115
8.04999982,0.688430053,1.93488451e-09,-0.725302738
8.05999982,0.68769721,1.92736696e-09,-0.725997622
8.06999982,0.686963666,1.91984127e-09,-0.726691765
8.07999982,0.686229422,1.91230749e-09,-0.727385167
8.08999982,0.685494477,1.9047657e-09,-0.728077827
8.09999982,0.684758834,1.89721593e-09,-0.728769744
8.10999982,0.684022492,1.88965826e-09,-0.729460918
8.11999982,0.683285453,1.88209274e-09,-0.730151348
8.12999982,0.682547716,1.87451942e-09,-0.730841033
8.13999982,0.681809284,1.86693836e-09,-0.731529972
8.14999982,0.681070157,1.85934962e-09,-0.732218165
8.15999982,0.680330334,1.85175325e-09,-0.732905612
8.16999982,0.679589819,1.84414931e-09,-0.733592311
8.17999982,0.67884861,1.83653786e-09,-0.734278261
8.18999982,0.678106708,1.82891894e-09,-0.734963463
8.19999982,0.677364116,1.82129262e-09,-0.735647915
8.20999982,0.676620832,1.81365894e-09,-0.736331617
8.21999982,0.675876858,1.80601796e-09,-0.737014567
8.22999982,0.675132196,1.79836974e-09,-0.737696766
8.23999982,0.674386844,1.79071432e-09,-0.738378212
8.24999982,0.673640805,1.78305176e-09,-0.739058905
8.25999982,0.672894079,1.77538212e-09,-0.739738845
8.26999982,0.672146667,1.76770544e-09,-0.740418029
8.27999981,0.671398569,1.76002177e-09,-0.741096459
8.28999981,0.670649787,1.75233118e-09,-0.741774132
8.29999981,0.669900321,1.7446337e-09,-0.742451049
8.30999981,0.669150171,1.7369294e-09,-0.743127209
8.31999981,0.668399339,1.72921832e-09,-0.743802611
8.32999981,0.667647826,1.7215005e-09,-0.744477253
8.33999981,0.666895631,1.71377602e-09,-0.745151137
8.34999981,0.666142757,1.7060449e-09,-0.745824261
8.35999981,0.665389203,1.6983072e-09,-0.746496623
8.36999981,0.664634971,1.69056298e-09,-0.747168225
8.37999981,0.66388006,1.68281228e-09,-0.747839064
8.38999981,0.663124473,1.67505515e-09,-0.74850914
8.39999981,0.66236821,1.66729163e-09,-0.749178453
8.40999981,0.661611271,1.65952178e-09,-0.749847002
8.41999981,0.660853657,1.65174564e-09,-0.750514786
8.42999981,0.66009537,1.64396327e-09,-0.751181804
8.43999981,0.659336409,1.63617471e-09,-0.751848056
8.44999981,0.658576776,1.62838e-09,-0.752513541
8.45999981,0.657816471,1.62057919e-09,-0.753178259
8.46999981,0.657055496,1.61277234e-09,-0.753842209
8.47999981,0.65629385,1.60495948e-09,-0.754505389
8.48999981,0.655531535,1.59714067e-09,-0.7551678
8.49999981,0.654768552,1.58931594e-09,-0.755829441
8.50999981,0.654004901,1.58148535e-09,-0.75649031
8.51999981,0.653240583,1.57364894e-09,-0.757150408
8.52999981,0.652475599,1.56580676e-09,-0.757809734
8.53999981,0.651709949,1.55795884e-09,-0.758468287
8.54999981,0.650943635,1.55010524e-09,-0.759126066
8.55999981,0.650176657,1.542246e-09,-0.759783071
8.56999981,0.649409016,1.53438116e-09,-0.760439301
8.57999981,0.648640712,1.52651078e-09,-0.761094755
8.58999981,0.647871748,1.51863488e-09,-0.761749433
8.59999981,0.647102122,1.51075351e-09,-0.762403334
8.60999981,0.646331837,1.50286673e-09,-0.763056457
8.61999981,0.645560892,1.49497457e-09,-0.763708802
8.62999981,0.644789289,1.48707707e-09,-0.764360368
8.63999981,0.644017029,1.47917427e-09,-0.765011155
8.64999981,0.643244112,1.47126623e-09,-0.765661161
8.65999981,0.642470538,1.46335298e-09,-0.766310386
8.66999981,0.64169631,1.45543456e-09,-0.766958829
8.67999981,0.640921427,1.44751101e-09,-0.76760649
8.68999981,0.640145891,1.43958238e-09,-0.768253368
8.69999981,0.639369702,1.43164871e-09,-0.768899463
8.70999981,0.638592861,1.42371004e-09,-0.769544773
8.71999981,0.637815368,1.4157664e-09,-0.770189299
8.7299998,0.637037226,1.40781785e-09,-0.770833038
8.7399998,0.636258433,1.39986442e-09,-0.771475992
8.7499998,0.635478992,1.39190615e-09,-0.772118159
8.7599998,0.634698903,1.38394307e-09,-0.772759538
8.7699998,0.633918166,1.37597524e-09,-0.773400129
8.7799998,0.633136783,1.36800269e-09,-0.774039931
8.7899998,0.632354754,1.36002546e-09,-0.774678943
8.7999998,0.631572081,1.35204358e-09,-0.775317165
8.8099998,0.630788763,1.3440571e-09,-0.775954597
8.8199998,0.630004802,1.33606606e-09,-0.776591237
8.8299998,0.629220199,1.3280705e-09,-0.777227085
8.8399998,0.628434954,1.32007044e-09,-0.77786214
8.8499998,0.627649068,1.31206594e-09,-0.778496402
8.8599998,0.626862542,1.30405703e-09,-0.77912987
8.8699998,0.626075377,1.29604374e-09,-0.779762543
8.8799998,0.625287573,1.28802612e-09,-0.78039442
8.8899998,0.624499132,1.28000419e-09,-0.781025502
8.8999998,0.623710053,1.27197801e-09,-0.781655787
8.9099998,0.622920339,1.26394761e-09,-0.782285275
8.9199998,0.62212999,1.25591301e-09,-0.782913965
8.9299998,0.621339006,1.24787427e-09,-0.783541856
8.9399998,0.620547388,1.23983141e-09,-0.784168948
8.9499998,0.619755138,1.23178447e-09,-0.78479524
8.9599998,0.618962256,1.2237335e-09,-0.785420732
8.9699998,0.618168742,1.21567851e-09,-0.786045423
8.9799998,0.617374598,1.20761956e-09,-0.786669311
8.9899998,0.616579825,1.19955667e-09,-0.787292398
8.9999998,0.615784422,1.19148988e-09,-0.787914681
9.0099998,0.614988392,1.18341923e-09,-0.788536161
9.0199998,0.614191735,1.17534474e-09,-0.789156837
9.0299998,0.613394451,1.16726647e-09,-0.789776707
9.0399998,0.612596542,1.15918443e-09,-0.790395773
9.0499998,0.611798008,1.15109867e-09,-0.791014031
9.0599998,0.61099885,1.14300922e-09,-0.791631483
9.0699998,0.610199069,1.13491611e-09,-0.792248128
9.0799998,0.609398666,1.12681937e-09,-0.792863965
9.0899998,0.608597641,1.11871905e-09,-0.793478992
9.0999998,0.607795996,1.11061517e-09,-0.794093211
9.1099998,0.60699373,1.10250778e-09,-0.79470662
9.1199998,0.606190846,1.09439689e-09,-0.795319218
9.1299998,0.605387344,1.08628254e-09,-0.795931004
9.1399998,0.604583225,1.07816478e-09,-0.796541979
9.1499998,0.603778488,1.07004362e-09,-0.797152142
9.1599998,0.602973136,1.06191911e-09,-0.797761491
9.1699998,0.60216717,1.05379128e-09,-0.798370027
9.17999979,0.601360589,1.04566015e-09,-0.798977748
9.18999979,0.600553395,1.03752576e-09,-0.799584655
9.19999979,0.599745588,1.02938814e-09,-0.800190746
9.20999979,0.59893717,1.02124733e-09,-0.80079602
9.21999979,0.598128141,1.01310336e-09,-0.801400478
9.22999979,0.597318502,1.00495625e-09,-0.802004119
9.23999979,0.596508255,9.96806039e-10,-0.802606941
9.24999979,0.595697398,9.88652759e-10,-0.803208945
9.25999979,0.594885935,9.80496441e-10,-0.80381013
9.26999979,0.594073864,9.72337115e-10,-0.804410495
9.27999979,0.593261188,9.64174813e-10,-0.805010039
9.28999979,0.592447907,9.56009564e-10,-0.805608762
9.29999979,0.591634022,9.47841399e-10,-0.806206664
9.30999979,0.590819533,9.3967035e-10,-0.806803743
9.31999979,0.590004442,9.31496446e-10,-0.807399999
9.32999979,0.589188749,9.23319716e-10,-0.807995432
9.33999979,0.588372455,9.15140192e-10,-0.808590041
9.34999979,0.587555562,9.06957904e-10,-0.809183825
9.35999979,0.586738069,8.98772879e-10,-0.809776783
9.36999979,0.585919978,8.9058515e-10,-0.810368916
9.37999979,0.585101289,8.82394744e-10,-0.810960222
9.38999979,0.584282004,8.74201691e-10,-0.811550701
9.39999979,0.583462123,8.6600602e-10,-0.812140352
9.40999979,0.582641647,8.57807761e-10,-0.812729175
9.41999979,0.581820576,8.49606941e-10,-0.813317169
9.42999979,0.580998913,8.41403591e-10,-0.813904333
9.43999979,0.580176657,8.33197738e-10,-0.814490667
9.44999979,0.579353809,8.24989411e-10,-0.815076171
9.45999979,0.578530371,8.16778639e-10,-0.815660843
9.46999979,0.577706342,8.08565449e-10,-0.816244683
9.47999979,0.576881725,8.0034987e-10,-0.81682769
9.48999979,0.576056519,7.9213193e-10,-0.817409865
9.49999979,0.575230725,7.83911656e-10,-0.817991206
9.50999979,0.574404346,7.75689077e-10,-0.818571712
9.51999979,0.57357738,7.67464219e-10,-0.819151384
9.52999979,0.572749829,7.59237111e-10,-0.81973022
9.53999979,0.571921695,7.51007779e-10,-0.820308219
9.54999979,0.571092977,7.42776252e-10,-0.820885383
9.55999979,0.570263677,7.34542555e-10,-0.821461709
9.56999979,0.569433795,7.26306717e-10,-0.822037197
9.57999979,0.568603333,7.18068763e-10,-0.822611846
9.58999979,0.567772291,7.09828721e-10,-0.823185657
9.59999979,0.566940669,7.01586618e-10,-0.823758628
9.60999979,0.56610847,6.93342478e-10,-0.824330759
9.61999978,0.565275693,6.85096331e-10,-0.824902049
9.62999978,0.56444234,6.768482e-10,-0.825472498
9.63999978,0.563608412,6.68598113e-10,-0.826042104
9.64999978,0.562773908,6.60346096e-10,-0.826610869
9.65999978,0.561938831,6.52092174e-10,-0.82717879
9.66999978,0.561103181,6.43836373e-10,-0.827745867
9.67999978,0.560266958,6.35578719e-10,-0.8283121
9.68999978,0.559430164,6.27319238e-10,-0.828877489
9.69999978,0.5585928,6.19057955e-10,-0.829442032
9.70999978,0.557754866,6.10794896e-10,-0.830005729
9.71999978,0.556916363,6.02530085e-10,-0.830568579
9.72999978,0.556077293,5.94263547e-10,-0.831130582
9.73999978,0.555237655,5.85995309e-10,-0.831691738
9.74999978,0.554397451,5.77725394e-10,-0.832252045
9.75999978,0.553556682,5.69453828e-10,-0.832811503
9.76999978,0.552715348,5.61180635e-10,-0.833370112
9.77999978,0.551873451,5.5290584e-10,-0.833927871
9.78999978,0.551030991,5.44629467e-10,-0.83448478
9.79999978,0.550187969,5.3635154e-10,-0.835040837
9.80999978,0.549344386,5.28072085e-10,-0.835596042
9.81999978,0.548500242,5.19791125e-10,-0.836150396
9.82999978,0.54765554,5.11508684e-10,-0.836703896
9.83999978,0.546810279,5.03224786e-10,-0.837256543
9.84999978,0.54596446,4.94939455e-10,-0.837808336
9.85999978,0.545118085,4.86652715e-10,-0.838359275
9.86999978,0.544271154,4.78364589e-10,-0.838909358
9.87999978,0.543423667,4.70075102e-10,-0.839458586
9.88999978,0.542575627,4.61784275e-10,-0.840006958
9.89999978,0.541727033,4.53492134e-10,-0.840554473
9.90999978,0.540877887,4.451987e-10,-0.84110113
9.91999978,0.540028189,4.36903998e-10,-0.84164693
9.92999978,0.539177941,4.2860805e-10,-0.842191871
9.93999978,0.538327143,4.20310879e-10,-0.842735954
9.94999978,0.537475796,4.12012509e-10,-0.843279176
9.95999978,0.5366239,4.03712961e-10,-0.843821539
9.96999978,0.535771458,3.95412259e-10,-0.844363041
9.97999978,0.534918469,3.87110425e-10,-0.844903682
9.98999978,0.534064935,3.78807481e-10,-0.845443461
9.99999978,0.533210856,3.70503451e-10,-0.845982377
10.0099998,0.532356234,3.62198355e-10,-0.846520431
