time,T_dna,T_res
286.745000,-1.05903524e+02,-7.44881916e+01
286.750000,-1.05904009e+02,-7.44886769e+01
286.755000,-1.05904484e+02,-7.44891523e+01
286.760000,-1.05904936e+02,-7.44896039e+01
286.765000,-1.05905357e+02,-7.44900245e+01
286.770000,-1.05905742e+02,-7.44904100e+01
286.775000,-1.05906087e+02,-7.44907544e+01
286.780000,-1.05906399e+02,-7.44910674e+01
286.785000,-1.05906700e+02,-7.44913678e+01
286.790000,-1.05906991e+02,-7.44916598e+01
286.795000,-1.05907273e+02,-7.44919417e+01
286.800000,-1.05907547e+02,-7.44922147e+01
286.805000,-1.05907814e+02,-7.44924825e+01
286.810000,-1.05908082e+02,-7.44927506e+01
286.815000,-1.05908348e+02,-7.44930163e+01
286.820000,-1.05908621e+02,-7.44932892e+01
286.825000,-1.05908919e+02,-7.44935874e+01
286.830000,-1.05909248e+02,-7.44939157e+01
286.835000,-1.05909607e+02,-7.44942751e+01
286.840000,-1.05909995e+02,-7.44946630e+01
286.845000,-1.05910408e+02,-7.44950757e+01
286.850000,-1.05910839e+02,-7.44955070e+01
286.855000,-1.05911275e+02,-7.44959435e+01
286.860000,-1.05911717e+02,-7.44963851e+01
286.865000,-1.05912172e+02,-7.44968397e+01
286.870000,-1.05912637e+02,-7.44973046e+01
286.875000,-1.05913101e+02,-7.44977686e+01
286.880000,-1.05913553e+02,-7.44982210e+01
286.885000,-1.05913988e+02,-7.44986558e+01
286.890000,-1.05914400e+02,-7.44990685e+01
286.895000,-1.05914781e+02,-7.44994490e+01
286.900000,-1.05915131e+02,-7.44997991e+01
286.905000,-1.05915464e+02,-7.45001318e+01
286.910000,-1.05915776e+02,-7.45004445e+01
286.915000,-1.05916062e+02,-7.45007303e+01
286.920000,-1.05916316e+02,-7.45009838e+01
286.925000,-1.05916540e+02,-7.45012083e+01
286.930000,-1.05916742e+02,-7.45014101e+01
286.935000,-1.05916922e+02,-7.45015897e+01
286.940000,-1.05917093e+02,-7.45017603e+01
286.945000,-1.05917273e+02,-7.45019412e+01
286.950000,-1.05917472e+02,-7.45021396e+01
286.955000,-1.05917685e+02,-7.45023532e+01
286.960000,-1.05917908e+02,-7.45025762e+01
286.965000,-1.05918137e+02,-7.45028050e+01
286.970000,-1.05918370e+02,-7.45030381e+01
286.975000,-1.05918603e+02,-7.45032705e+01
286.980000,-1.05918837e+02,-7.45035053e+01
286.985000,-1.05919084e+02,-7.45037514e+01
286.990000,-1.05919341e+02,-7.45040092e+01
286.995000,-1.05919607e+02,-7.45042751e+01
287.000000,-1.05919876e+02,-7.45045442e+01
287.005000,-1.05920145e+02,-7.45048131e+01
287.010000,-1.05920412e+02,-7.45050793e+01
287.015000,-1.05920664e+02,-7.45053317e+01
287.020000,-1.05920906e+02,-7.45055737e+01
287.025000,-1.05921151e+02,-7.45058186e+01
287.030000,-1.05921401e+02,-7.45060691e+01
287.035000,-1.05921654e+02,-7.45063219e+01
287.040000,-1.05921908e+02,-7.45065751e+01
287.045000,-1.05922162e+02,-7.45068296e+01
287.050000,-1.05922414e+02,-7.45070815e+01
287.055000,-1.05922649e+02,-7.45073166e+01
287.060000,-1.05922862e+02,-7.45075295e+01
287.065000,-1.05923058e+02,-7.45077260e+01
287.070000,-1.05923240e+02,-7.45079077e+01
287.075000,-1.05923406e+02,-7.45080743e+01
287.080000,-1.05923563e+02,-7.45082304e+01
287.085000,-1.05923713e+02,-7.45083805e+01
287.090000,-1.05923860e+02,-7.45085281e+01
287.095000,-1.05923999e+02,-7.45086668e+01
287.100000,-1.05924135e+02,-7.45088029e+01
287.105000,-1.05924283e+02,-7.45089513e+01
287.110000,-1.05924448e+02,-7.45091161e+01
287.115000,-1.05924632e+02,-7.45093002e+01
287.120000,-1.05924838e+02,-7.45095057e+01
287.125000,-1.05925067e+02,-7.45097343e+01
287.130000,-1.05925316e+02,-7.45099837e+01
287.135000,-1.05925574e+02,-7.45102417e+01
287.140000,-1.05925840e+02,-7.45105079e+01
287.145000,-1.05926123e+02,-7.45107901e+01
287.150000,-1.05926420e+02,-7.45110878e+01
287.155000,-1.05926723e+02,-7.45113913e+01
287.160000,-1.05927020e+02,-7.45116880e+01
287.165000,-1.05927301e+02,-7.45119686e+01
287.170000,-1.05927564e+02,-7.45122321e+01
287.175000,-1.05927806e+02,-7.45124736e+01
287.180000,-1.05928034e+02,-7.45127016e+01
287.185000,-1.05928265e+02,-7.45129333e+01
287.190000,-1.05928503e+02,-7.45131710e+01
287.195000,-1.05928741e+02,-7.45134096e+01
287.200000,-1.05928975e+02,-7.45136432e+01
287.205000,-1.05929198e+02,-7.45138658e+01
287.210000,-1.05929405e+02,-7.45140732e+01
287.215000,-1.05929587e+02,-7.45142554e+01
287.220000,-1.05929748e+02,-7.45144156e+01
287.225000,-1.05929906e+02,-7.45145735e+01
287.230000,-1.05930080e+02,-7.45147480e+01
287.235000,-1.05930273e+02,-7.45149402e+01
287.240000,-1.05930478e+02,-7.45151456e+01
287.245000,-1.05930694e+02,-7.45153612e+01
287.250000,-1.05930918e+02,-7.45155852e+01
287.255000,-1.05931142e+02,-7.45158099e+01
287.260000,-1.05931370e+02,-7.45160372e+01
287.265000,-1.05931610e+02,-7.45162778e+01
287.270000,-1.05931865e+02,-7.45165326e+01
287.275000,-1.05932131e+02,-7.45167990e+01
287.280000,-1.05932408e+02,-7.45170759e+01
287.285000,-1.05932698e+02,-7.45173657e+01
287.290000,-1.05932994e+02,-7.45176621e+01
287.295000,-1.05933294e+02,-7.45179621e+01
287.300000,-1.05933613e+02,-7.45182813e+01
287.305000,-1.05933959e+02,-7.45186273e+01
287.310000,-1.05934324e+02,-7.45189921e+01
287.315000,-1.05934696e+02,-7.45193643e+01
287.320000,-1.05935065e+02,-7.45197324e+01
287.325000,-1.05935422e+02,-7.45200901e+01
287.330000,-1.05935767e+02,-7.45204352e+01
287.335000,-1.05936086e+02,-7.45207541e+01
287.340000,-1.05936377e+02,-7.45210449e+01
287.345000,-1.05936655e+02,-7.45213232e+01
287.350000,-1.05936919e+02,-7.45215871e+01
287.355000,-1.05937158e+02,-7.45218258e+01
287.360000,-1.05937362e+02,-7.45220302e+01
287.365000,-1.05937524e+02,-7.45221923e+01
287.370000,-1.05937669e+02,-7.45223370e+01
287.375000,-1.05937829e+02,-7.45224972e+01
287.380000,-1.05938012e+02,-7.45226802e+01
287.385000,-1.05938225e+02,-7.45228936e+01
287.390000,-1.05938469e+02,-7.45231374e+01
287.395000,-1.05938736e+02,-7.45234040e+01
287.400000,-1.05939020e+02,-7.45236881e+01
287.405000,-1.05939314e+02,-7.45239826e+01
287.410000,-1.05939601e+02,-7.45242689e+01
287.415000,-1.05939880e+02,-7.45245477e+01
287.420000,-1.05940158e+02,-7.45248267e+01
287.425000,-1.05940436e+02,-7.45251036e+01
287.430000,-1.05940710e+02,-7.45253775e+01
287.435000,-1.05940992e+02,-7.45256596e+01
287.440000,-1.05941276e+02,-7.45259435e+01
287.445000,-1.05941545e+02,-7.45262128e+01
287.450000,-1.05941812e+02,-7.45264786e+01
287.455000,-1.05942064e+02,-7.45267314e+01
287.460000,-1.05942277e+02,-7.45269444e+01
287.465000,-1.05942452e+02,-7.45271191e+01
287.470000,-1.05942599e+02,-7.45272656e+01
287.475000,-1.05942727e+02,-7.45273943e+01
287.480000,-1.05942838e+02,-7.45275054e+01
287.485000,-1.05942948e+02,-7.45276149e+01
287.490000,-1.05943069e+02,-7.45277362e+01
287.495000,-1.05943212e+02,-7.45278792e+01
287.500000,-1.05943377e+02,-7.45280436e+01
287.505000,-1.05943547e+02,-7.45282144e+01
287.510000,-1.05943710e+02,-7.45283767e+01
287.515000,-1.05943844e+02,-7.45285105e+01
287.520000,-1.05943957e+02,-7.45286237e+01
287.525000,-1.05944069e+02,-7.45287366e+01
287.530000,-1.05944189e+02,-7.45288561e+01
287.535000,-1.05944311e+02,-7.45289787e+01
287.540000,-1.05944450e+02,-7.45291171e+01
287.545000,-1.05944621e+02,-7.45292880e+01
287.550000,-1.05944799e+02,-7.45294660e+01
287.555000,-1.05944974e+02,-7.45296411e+01
287.560000,-1.05945149e+02,-7.45298165e+01
287.565000,-1.05945321e+02,-7.45299888e+01
287.570000,-1.05945486e+02,-7.45301528e+01
287.575000,-1.05945637e+02,-7.45303046e+01
287.580000,-1.05945771e+02,-7.45304386e+01
287.585000,-1.05945879e+02,-7.45305467e+01
287.590000,-1.05945973e+02,-7.45306405e+01
287.595000,-1.05946069e+02,-7.45307362e+01
287.600000,-1.05946172e+02,-7.45308390e+01
287.605000,-1.05946283e+02,-7.45309505e+01
287.610000,-1.05946406e+02,-7.45310727e+01
287.615000,-1.05946535e+02,-7.45312022e+01
287.620000,-1.05946659e+02,-7.45313260e+01
287.625000,-1.05946783e+02,-7.45314503e+01
287.630000,-1.05946917e+02,-7.45315844e+01
287.635000,-1.05947059e+02,-7.45317262e+01
287.640000,-1.05947201e+02,-7.45318678e+01
287.645000,-1.05947340e+02,-7.45320070e+01
287.650000,-1.05947476e+02,-7.45321432e+01
287.655000,-1.05947592e+02,-7.45322596e+01
287.660000,-1.05947695e+02,-7.45323622e+01
287.665000,-1.05947795e+02,-7.45324628e+01
287.670000,-1.05947900e+02,-7.45325675e+01
287.675000,-1.05948014e+02,-7.45326820e+01
287.680000,-1.05948144e+02,-7.45328119e+01
287.685000,-1.05948266e+02,-7.45329338e+01
287.690000,-1.05948339e+02,-7.45330072e+01
287.695000,-1.05948372e+02,-7.45330407e+01
287.700000,-1.05948388e+02,-7.45330556e+01
287.705000,-1.05948395e+02,-7.45330631e+01
287.710000,-1.05948396e+02,-7.45330641e+01
287.715000,-1.05948387e+02,-7.45330555e+01
287.720000,-1.05948372e+02,-7.45330397e+01
287.725000,-1.05948348e+02,-7.45330163e+01
287.730000,-1.05948327e+02,-7.45329948e+01
287.735000,-1.05948317e+02,-7.45329851e+01
287.740000,-1.05948317e+02,-7.45329854e+01
287.745000,-1.05948314e+02,-7.45329820e+01
287.750000,-1.05948295e+02,-7.45329626e+01
287.755000,-1.05948253e+02,-7.45329215e+01
287.760000,-1.05948199e+02,-7.45328676e+01
287.765000,-1.05948171e+02,-7.45328387e+01
287.770000,-1.05948191e+02,-7.45328580e+01
287.775000,-1.05948279e+02,-7.45329459e+01
287.780000,-1.05948422e+02,-7.45330895e+01
287.785000,-1.05948600e+02,-7.45332677e+01
287.790000,-1.05948790e+02,-7.45334575e+01
287.795000,-1.05948964e+02,-7.45336313e+01
287.800000,-1.05949123e+02,-7.45337903e+01
287.805000,-1.05949273e+02,-7.45339402e+01
287.810000,-1.05949415e+02,-7.45340822e+01
287.815000,-1.05949549e+02,-7.45342156e+01
287.820000,-1.05949673e+02,-7.45343402e+01
287.825000,-1.05949788e+02,-7.45344553e+01
287.830000,-1.05949883e+02,-7.45345496e+01
287.835000,-1.05949973e+02,-7.45346394e+01
287.840000,-1.05950066e+02,-7.45347336e+01
287.845000,-1.05950176e+02,-7.45348437e+01
287.850000,-1.05950312e+02,-7.45349794e+01
287.855000,-1.05950464e+02,-7.45351310e+01
287.860000,-1.05950594e+02,-7.45352606e+01
287.865000,-1.05950657e+02,-7.45353240e+01
287.870000,-1.05950665e+02,-7.45353312e+01
287.875000,-1.05950641e+02,-7.45353077e+01
287.880000,-1.05950607e+02,-7.45352740e+01
287.885000,-1.05950570e+02,-7.45352364e+01
287.890000,-1.05950527e+02,-7.45351940e+01
287.895000,-1.05950474e+02,-7.45351405e+01
287.900000,-1.05950397e+02,-7.45350635e+01
287.905000,-1.05950313e+02,-7.45349800e+01
287.910000,-1.05950238e+02,-7.45349047e+01
287.915000,-1.05950175e+02,-7.45348417e+01
287.920000,-1.05950120e+02,-7.45347874e+01
287.925000,-1.05950066e+02,-7.45347329e+01
287.930000,-1.05950000e+02,-7.45346665e+01
287.935000,-1.05949918e+02,-7.45345842e+01
287.940000,-1.05949846e+02,-7.45345128e+01
287.945000,-1.05949802e+02,-7.45344685e+01
287.950000,-1.05949784e+02,-7.45344517e+01
287.955000,-1.05949778e+02,-7.45344458e+01
287.960000,-1.05949763e+02,-7.45344303e+01
287.965000,-1.05949733e+02,-7.45344007e+01
287.970000,-1.05949683e+02,-7.45343504e+01
287.975000,-1.05949634e+02,-7.45343012e+01
287.980000,-1.05949595e+02,-7.45342635e+01
287.985000,-1.05949569e+02,-7.45342362e+01
287.990000,-1.05949539e+02,-7.45342069e+01
287.995000,-1.05949513e+02,-7.45341808e+01
288.000000,-1.05949496e+02,-7.45341640e+01
288.005000,-1.05949472e+02,-7.45341398e+01
288.010000,-1.05949448e+02,-7.45341157e+01
288.015000,-1.05949431e+02,-7.45340988e+01
288.020000,-1.05949419e+02,-7.45340864e+01
288.025000,-1.05949402e+02,-7.45340697e+01
288.030000,-1.05949373e+02,-7.45340406e+01
288.035000,-1.05949326e+02,-7.45339932e+01
288.040000,-1.05949250e+02,-7.45339180e+01
288.045000,-1.05949168e+02,-7.45338359e+01
288.050000,-1.05949090e+02,-7.45337578e+01
288.055000,-1.05949017e+02,-7.45336845e+01
288.060000,-1.05948945e+02,-7.45336132e+01
288.065000,-1.05948878e+02,-7.45335457e+01
288.070000,-1.05948814e+02,-7.45334815e+01
288.075000,-1.05948746e+02,-7.45334141e+01
288.080000,-1.05948697e+02,-7.45333654e+01
288.085000,-1.05948681e+02,-7.45333489e+01
288.090000,-1.05948693e+02,-7.45333607e+01
288.095000,-1.05948723e+02,-7.45333911e+01
288.100000,-1.05948759e+02,-7.45334267e+01
288.105000,-1.05948785e+02,-7.45334527e+01
288.110000,-1.05948794e+02,-7.45334615e+01
288.115000,-1.05948816e+02,-7.45334829e+01
288.120000,-1.05948861e+02,-7.45335283e+01
288.125000,-1.05948929e+02,-7.45335963e+01
288.130000,-1.05949009e+02,-7.45336763e+01
288.135000,-1.05949093e+02,-7.45337602e+01
288.140000,-1.05949170e+02,-7.45338374e+01
288.145000,-1.05949225e+02,-7.45338922e+01
288.150000,-1.05949280e+02,-7.45339473e+01
288.155000,-1.05949364e+02,-7.45340308e+01
288.160000,-1.05949459e+02,-7.45341254e+01
288.165000,-1.05949536e+02,-7.45342024e+01
288.170000,-1.05949597e+02,-7.45342633e+01
288.175000,-1.05949649e+02,-7.45343151e+01
288.180000,-1.05949690e+02,-7.45343565e+01
288.185000,-1.05949748e+02,-7.45344152e+01
288.190000,-1.05949831e+02,-7.45344987e+01
288.195000,-1.05949940e+02,-7.45346078e+01
288.200000,-1.05950073e+02,-7.45347404e+01
288.205000,-1.05950229e+02,-7.45348962e+01
288.210000,-1.05950382e+02,-7.45350490e+01
288.215000,-1.05950497e+02,-7.45351640e+01
288.220000,-1.05950596e+02,-7.45352624e+01
288.225000,-1.05950702e+02,-7.45353689e+01
288.230000,-1.05950821e+02,-7.45354886e+01
288.235000,-1.05950962e+02,-7.45356288e+01
288.240000,-1.05951128e+02,-7.45357953e+01
288.245000,-1.05951310e+02,-7.45359769e+01
288.250000,-1.05951488e+02,-7.45361559e+01
288.255000,-1.05951680e+02,-7.45363476e+01
288.260000,-1.05951886e+02,-7.45365541e+01
288.265000,-1.05952120e+02,-7.45367879e+01
288.270000,-1.05952385e+02,-7.45370524e+01
288.275000,-1.05952665e+02,-7.45373323e+01
288.280000,-1.05952943e+02,-7.45376110e+01
288.285000,-1.05953202e+02,-7.45378694e+01
288.290000,-1.05953456e+02,-7.45381231e+01
288.295000,-1.05953712e+02,-7.45383795e+01
288.300000,-1.05953966e+02,-7.45386329e+01
288.305000,-1.05954210e+02,-7.45388768e+01
288.310000,-1.05954439e+02,-7.45391058e+01
288.315000,-1.05954647e+02,-7.45393142e+01
288.320000,-1.05954826e+02,-7.45394926e+01
288.325000,-1.05954996e+02,-7.45396635e+01
288.330000,-1.05955170e+02,-7.45398375e+01
288.335000,-1.05955350e+02,-7.45400168e+01
288.340000,-1.05955532e+02,-7.45401991e+01
288.345000,-1.05955718e+02,-7.45403843e+01
288.350000,-1.05955897e+02,-7.45405648e+01
288.355000,-1.05956050e+02,-7.45407173e+01
288.360000,-1.05956185e+02,-7.45408525e+01
288.365000,-1.05956321e+02,-7.45409887e+01
288.370000,-1.05956463e+02,-7.45411297e+01
288.375000,-1.05956613e+02,-7.45412794e+01
288.380000,-1.05956784e+02,-7.45414517e+01
288.385000,-1.05956961e+02,-7.45416283e+01
288.390000,-1.05957106e+02,-7.45417734e+01
288.395000,-1.05957242e+02,-7.45419097e+01
288.400000,-1.05957385e+02,-7.45420518e+01
288.405000,-1.05957532e+02,-7.45421993e+01
288.410000,-1.05957679e+02,-7.45423467e+01
288.415000,-1.05957825e+02,-7.45424918e+01
288.420000,-1.05957960e+02,-7.45426269e+01
288.425000,-1.05958071e+02,-7.45427386e+01
288.430000,-1.05958179e+02,-7.45428458e+01
288.435000,-1.05958291e+02,-7.45429591e+01
288.440000,-1.05958410e+02,-7.45430778e+01
288.445000,-1.05958530e+02,-7.45431975e+01
288.450000,-1.05958643e+02,-7.45433104e+01
288.455000,-1.05958735e+02,-7.45434028e+01
288.460000,-1.05958786e+02,-7.45434538e+01
288.465000,-1.05958811e+02,-7.45434792e+01
288.470000,-1.05958821e+02,-7.45434888e+01
288.475000,-1.05958816e+02,-7.45434835e+01
288.480000,-1.05958789e+02,-7.45434572e+01
288.485000,-1.05958757e+02,-7.45434250e+01
288.490000,-1.05958726e+02,-7.45433946e+01
288.495000,-1.05958700e+02,-7.45433687e+01
288.500000,-1.05958719e+02,-7.45433870e+01
288.505000,-1.05958786e+02,-7.45434539e+01
288.510000,-1.05958887e+02,-7.45435552e+01
288.515000,-1.05959007e+02,-7.45436751e+01
288.520000,-1.05959133e+02,-7.45438009e+01
288.525000,-1.05959252e+02,-7.45439201e+01
288.530000,-1.05959330e+02,-7.45439976e+01
288.535000,-1.05959361e+02,-7.45440292e+01
288.540000,-1.05959360e+02,-7.45440278e+01
288.545000,-1.05959324e+02,-7.45439913e+01
288.550000,-1.05959239e+02,-7.45439068e+01
288.555000,-1.05959114e+02,-7.45437813e+01
288.560000,-1.05958957e+02,-7.45436243e+01
288.565000,-1.05958772e+02,-7.45434395e+01
288.570000,-1.05958592e+02,-7.45432591e+01
288.575000,-1.05958434e+02,-7.45431016e+01
288.580000,-1.05958299e+02,-7.45429666e+01
288.585000,-1.05958179e+02,-7.45428467e+01
288.590000,-1.05958069e+02,-7.45427361e+01
288.595000,-1.05957960e+02,-7.45426275e+01
288.600000,-1.05957837e+02,-7.45425042e+01
288.605000,-1.05957714e+02,-7.45423809e+01
288.610000,-1.05957601e+02,-7.45422679e+01
288.615000,-1.05957504e+02,-7.45421701e+01
288.620000,-1.05957412e+02,-7.45420787e+01
288.625000,-1.05957319e+02,-7.45419852e+01
288.630000,-1.05957219e+02,-7.45418851e+01
288.635000,-1.05957114e+02,-7.45417808e+01
288.640000,-1.05957035e+02,-7.45417010e+01
288.645000,-1.05956988e+02,-7.45416542e+01
288.650000,-1.05956966e+02,-7.45416325e+01
288.655000,-1.05956959e+02,-7.45416256e+01
288.660000,-1.05956958e+02,-7.45416246e+01
288.665000,-1.05956953e+02,-7.45416197e+01
288.670000,-1.05956925e+02,-7.45415919e+01
288.675000,-1.05956887e+02,-7.45415526e+01
288.680000,-1.05956834e+02,-7.45415004e+01
288.685000,-1.05956774e+02,-7.45414405e+01
288.690000,-1.05956705e+02,-7.45413717e+01
288.695000,-1.05956626e+02,-7.45412924e+01
288.700000,-1.05956527e+02,-7.45411933e+01
288.705000,-1.05956397e+02,-7.45410647e+01
288.710000,-1.05956239e+02,-7.45409058e+01
288.715000,-1.05956023e+02,-7.45406910e+01
288.720000,-1.05955776e+02,-7.45404435e+01
288.725000,-1.05955525e+02,-7.45401935e+01
288.730000,-1.05955303e+02,-7.45399714e+01
288.735000,-1.05955128e+02,-7.45397960e+01
288.740000,-1.05954976e+02,-7.45396441e+01
288.745000,-1.05954853e+02,-7.45395217e+01
288.750000,-1.05954742e+02,-7.45394109e+01
288.755000,-1.05954630e+02,-7.45392990e+01
288.760000,-1.05954501e+02,-7.45391700e+01
288.765000,-1.05954353e+02,-7.45390221e+01
288.770000,-1.05954190e+02,-7.45388593e+01
288.775000,-1.05954009e+02,-7.45386782e+01
288.780000,-1.05953843e+02,-7.45385114e+01
288.785000,-1.05953704e+02,-7.45383726e+01
288.790000,-1.05953588e+02,-7.45382565e+01
288.795000,-1.05953484e+02,-7.45381516e+01
288.800000,-1.05953387e+02,-7.45380546e+01
288.805000,-1.05953297e+02,-7.45379647e+01
288.810000,-1.05953201e+02,-7.45378683e+01
288.815000,-1.05953127e+02,-7.45377952e+01
288.820000,-1.05953086e+02,-7.45377537e+01
288.825000,-1.05953054e+02,-7.45377216e+01
288.830000,-1.05953006e+02,-7.45376736e+01
288.835000,-1.05952929e+02,-7.45375968e+01
288.840000,-1.05952813e+02,-7.45374807e+01
288.845000,-1.05952647e+02,-7.45373143e+01
288.850000,-1.05952457e+02,-7.45371244e+01
288.855000,-1.05952259e+02,-7.45369261e+01
288.860000,-1.05952053e+02,-7.45367200e+01
288.865000,-1.05951836e+02,-7.45365031e+01
288.870000,-1.05951596e+02,-7.45362626e+01
288.875000,-1.05951300e+02,-7.45359660e+01
288.880000,-1.05950922e+02,-7.45355886e+01
288.885000,-1.05950501e+02,-7.45351674e+01
288.890000,-1.05950061e+02,-7.45347281e+01
288.895000,-1.05949615e+02,-7.45342823e+01
288.900000,-1.05949177e+02,-7.45338439e+01
288.905000,-1.05948766e+02,-7.45334331e+01
288.910000,-1.05948380e+02,-7.45330466e+01
288.915000,-1.05948000e+02,-7.45326674e+01
288.920000,-1.05947651e+02,-7.45323176e+01
288.925000,-1.05947334e+02,-7.45320009e+01
288.930000,-1.05947044e+02,-7.45317109e+01
288.935000,-1.05946774e+02,-7.45314407e+01
288.940000,-1.05946511e+02,-7.45311779e+01
288.945000,-1.05946242e+02,-7.45309091e+01
288.950000,-1.05945954e+02,-7.45306209e+01
288.955000,-1.05945678e+02,-7.45303451e+01
288.960000,-1.05945426e+02,-7.45300932e+01
288.965000,-1.05945194e+02,-7.45298615e+01
288.970000,-1.05944980e+02,-7.45296477e+01
288.975000,-1.05944781e+02,-7.45294488e+01
288.980000,-1.05944586e+02,-7.45292537e+01
288.985000,-1.05944387e+02,-7.45290549e+01
288.990000,-1.05944204e+02,-7.45288715e+01
288.995000,-1.05944039e+02,-7.45287058e+01
289.000000,-1.05943872e+02,-7.45285397e+01
289.005000,-1.05943690e+02,-7.45283572e+01
289.010000,-1.05943491e+02,-7.45281576e+01
289.015000,-1.05943275e+02,-7.45279422e+01
289.020000,-1.05943038e+02,-7.45277052e+01
289.025000,-1.05942814e+02,-7.45274820e+01
289.030000,-1.05942598e+02,-7.45272649e+01
289.035000,-1.05942361e+02,-7.45270278e+01
289.040000,-1.05942109e+02,-7.45267769e+01
289.045000,-1.05941853e+02,-7.45265207e+01
289.050000,-1.05941577e+02,-7.45262450e+01
289.055000,-1.05941273e+02,-7.45259404e+01
289.060000,-1.05940971e+02,-7.45256384e+01
289.065000,-1.05940683e+02,-7.45253502e+01
289.070000,-1.05940404e+02,-7.45250710e+01
289.075000,-1.05940127e+02,-7.45247939e+01
289.080000,-1.05939848e+02,-7.45245152e+01
289.085000,-1.05939561e+02,-7.45242284e+01
289.090000,-1.05939251e+02,-7.45239183e+01
289.095000,-1.05938946e+02,-7.45236137e+01
289.100000,-1.05938656e+02,-7.45233229e+01
289.105000,-1.05938380e+02,-7.45230468e+01
289.110000,-1.05938127e+02,-7.45227935e+01
289.115000,-1.05937900e+02,-7.45225674e+01
289.120000,-1.05937673e+02,-7.45223400e+01
289.125000,-1.05937408e+02,-7.45220756e+01
289.130000,-1.05937133e+02,-7.45218001e+01
289.135000,-1.05936858e+02,-7.45215251e+01
289.140000,-1.05936587e+02,-7.45212544e+01
289.145000,-1.05936318e+02,-7.45209851e+01
289.150000,-1.05936047e+02,-7.45207144e+01
289.155000,-1.05935761e+02,-7.45204280e+01
289.160000,-1.05935453e+02,-7.45201202e+01
289.165000,-1.05935163e+02,-7.45198307e+01
289.170000,-1.05934900e+02,-7.45195677e+01
289.175000,-1.05934655e+02,-7.45193228e+01
289.180000,-1.05934419e+02,-7.45190870e+01
289.185000,-1.05934178e+02,-7.45188455e+01
289.190000,-1.05933908e+02,-7.45185750e+01
289.195000,-1.05933599e+02,-7.45182666e+01
289.200000,-1.05933280e+02,-7.45179481e+01
289.205000,-1.05932956e+02,-7.45176232e+01
289.210000,-1.05932607e+02,-7.45172753e+01
289.215000,-1.05932235e+02,-7.45169019e+01
289.220000,-1.05931860e+02,-7.45165271e+01
289.225000,-1.05931493e+02,-7.45161603e+01
289.230000,-1.05931135e+02,-7.45158030e+01
289.235000,-1.05930827e+02,-7.45154948e+01
289.240000,-1.05930570e+02,-7.45152372e+01
289.245000,-1.05930344e+02,-7.45150118e+01
289.250000,-1.05930131e+02,-7.45147990e+01
289.255000,-1.05929928e+02,-7.45145957e+01
289.260000,-1.05929723e+02,-7.45143903e+01
289.265000,-1.05929494e+02,-7.45141619e+01
289.270000,-1.05929269e+02,-7.45139363e+01
289.275000,-1.05929060e+02,-7.45137270e+01
289.280000,-1.05928874e+02,-7.45135409e+01
289.285000,-1.05928701e+02,-7.45133680e+01
289.290000,-1.05928525e+02,-7.45131920e+01
289.295000,-1.05928333e+02,-7.45130006e+01
289.300000,-1.05928115e+02,-7.45127822e+01
289.305000,-1.05927904e+02,-7.45125708e+01
289.310000,-1.05927714e+02,-7.45123814e+01
289.315000,-1.05927550e+02,-7.45122174e+01
289.320000,-1.05927403e+02,-7.45120702e+01
289.325000,-1.05927266e+02,-7.45119325e+01
289.330000,-1.05927121e+02,-7.45117875e+01
289.335000,-1.05926960e+02,-7.45116264e+01
289.340000,-1.05926829e+02,-7.45114961e+01
289.345000,-1.05926720e+02,-7.45113873e+01
289.350000,-1.05926602e+02,-7.45112695e+01
289.355000,-1.05926466e+02,-7.45111327e+01
289.360000,-1.05926315e+02,-7.45109823e+01
289.365000,-1.05926146e+02,-7.45108134e+01
289.370000,-1.05925950e+02,-7.45106179e+01
289.375000,-1.05925753e+02,-7.45104199e+01
289.380000,-1.05925540e+02,-7.45102072e+01
289.385000,-1.05925303e+02,-7.45099698e+01
289.390000,-1.05925047e+02,-7.45097135e+01
289.395000,-1.05924780e+02,-7.45094470e+01
289.400000,-1.05924514e+02,-7.45091815e+01
289.405000,-1.05924238e+02,-7.45089051e+01
289.410000,-1.05923967e+02,-7.45086344e+01
289.415000,-1.05923705e+02,-7.45083720e+01
289.420000,-1.05923445e+02,-7.45081126e+01
289.425000,-1.05923186e+02,-7.45078534e+01
289.430000,-1.05922924e+02,-7.45075917e+01
289.435000,-1.05922655e+02,-7.45073226e+01
289.440000,-1.05922372e+02,-7.45070395e+01
289.445000,-1.05922109e+02,-7.45067760e+01
289.450000,-1.05921880e+02,-7.45065480e+01
289.455000,-1.05921668e+02,-7.45063361e+01
289.460000,-1.05921455e+02,-7.45061227e+01
289.465000,-1.05921242e+02,-7.45059096e+01
289.470000,-1.05921017e+02,-7.45056854e+01
289.475000,-1.05920764e+02,-7.45054319e+01
289.480000,-1.05920508e+02,-7.45051767e+01
289.485000,-1.05920264e+02,-7.45049318e+01
289.490000,-1.05920030e+02,-7.45046985e+01
289.495000,-1.05919798e+02,-7.45044659e+01
289.500000,-1.05919545e+02,-7.45042124e+01
289.505000,-1.05919244e+02,-7.45039122e+01
289.510000,-1.05918884e+02,-7.45035521e+01
289.515000,-1.05918501e+02,-7.45031689e+01
289.520000,-1.05918113e+02,-7.45027810e+01
289.525000,-1.05917735e+02,-7.45024018e+01
289.530000,-1.05917356e+02,-7.45020235e+01
289.535000,-1.05916966e+02,-7.45016334e+01
