time,n_pairs,n_saturated
257.745000,264,51
257.750000,261,48
257.755000,264,51
257.760000,260,47
257.765000,259,47
257.770000,262,50
257.775000,260,48
257.780000,262,50
257.785000,262,51
257.790000,260,49
257.795000,261,50
257.800000,260,49
257.805000,261,50
257.810000,260,49
257.815000,261,50
257.820000,262,51
257.825000,258,47
257.830000,261,50
257.835000,258,47
257.840000,259,49
257.845000,263,53
257.850000,260,50
257.855000,261,51
257.860000,260,50
257.865000,260,50
257.870000,262,52
257.875000,262,52
257.880000,262,52
257.885000,259,49
257.890000,261,51
257.895000,261,51
257.900000,262,52
257.905000,262,52
257.910000,260,50
257.915000,260,50
257.920000,263,53
257.925000,260,50
257.930000,262,52
257.935000,261,52
257.940000,261,52
257.945000,263,54
257.950000,262,53
257.955000,261,52
257.960000,263,54
257.965000,263,54
257.970000,264,55
257.975000,260,51
257.980000,262,53
257.985000,261,52
257.990000,262,53
257.995000,265,56
258.000000,262,53
258.005000,261,52
258.010000,261,52
258.015000,262,53
258.020000,264,55
258.025000,262,53
258.030000,263,54
258.035000,260,51
258.040000,263,53
258.045000,263,53
258.050000,263,53
258.055000,266,55
258.060000,264,53
258.065000,263,52
258.070000,265,54
258.075000,263,51
258.080000,266,54
258.085000,266,54
258.090000,265,53
258.095000,265,53
258.100000,265,53
258.105000,264,52
258.110000,266,54
258.115000,265,53
258.120000,266,54
258.125000,264,52
258.130000,266,54
258.135000,264,52
258.140000,265,53
258.145000,267,55
258.150000,264,52
258.155000,265,53
258.160000,265,53
258.165000,264,51
258.170000,270,56
258.175000,267,53
258.180000,268,54
258.185000,265,51
258.190000,266,52
258.195000,268,54
258.200000,268,54
258.205000,269,55
258.210000,264,51
258.215000,263,50
258.220000,266,53
258.225000,264,51
258.230000,268,55
258.235000,265,52
258.240000,266,52
258.245000,265,52
258.250000,265,53
258.255000,265,53
258.260000,265,53
258.265000,266,54
258.270000,268,56
258.275000,264,52
258.280000,265,53
258.285000,263,51
258.290000,266,54
258.295000,268,56
258.300000,266,54
258.305000,264,52
258.310000,265,53
258.315000,264,52
258.320000,267,55
258.325000,266,54
258.330000,266,54
258.335000,264,52
258.340000,265,53
258.345000,266,54
258.350000,266,54
258.355000,266,54
258.360000,264,52
258.365000,264,52
258.370000,268,56
258.375000,263,51
258.380000,267,55
258.385000,266,54
258.390000,264,52
258.395000,266,54
258.400000,266,53
258.405000,266,53
258.410000,267,54
258.415000,267,54
258.420000,268,55
258.425000,264,51
258.430000,266,53
258.435000,265,52
258.440000,268,55
258.445000,268,55
258.450000,266,53
258.455000,266,53
258.460000,266,52
258.465000,266,52
258.470000,270,56
258.475000,268,54
258.480000,268,54
258.485000,266,52
258.490000,267,53
258.495000,267,53
258.500000,268,53
258.505000,270,55
258.510000,269,54
258.515000,266,51
258.520000,270,55
258.525000,267,52
258.530000,269,54
258.535000,269,54
258.540000,268,53
258.545000,269,54
258.550000,268,53
258.555000,268,53
258.560000,268,54
258.565000,267,53
258.570000,268,54
258.575000,266,52
258.580000,269,55
258.585000,265,51
258.590000,268,54
258.595000,270,56
258.600000,266,52
258.605000,267,53
258.610000,267,53
258.615000,266,52
258.620000,269,56
258.625000,267,54
258.630000,267,54
258.635000,264,51
258.640000,265,52
258.645000,266,54
258.650000,266,55
258.655000,266,54
258.660000,265,53
258.665000,264,52
258.670000,266,54
258.675000,264,52
258.680000,268,56
258.685000,266,54
258.690000,265,53
258.695000,267,55
258.700000,264,52
258.705000,266,53
258.710000,266,53
258.715000,267,54
258.720000,270,57
258.725000,264,51
258.730000,267,54
258.735000,265,52
258.740000,266,53
258.745000,269,56
258.750000,267,54
258.755000,265,52
258.760000,265,52
258.765000,264,52
258.770000,268,56
258.775000,266,54
258.780000,265,53
258.785000,265,53
258.790000,265,53
258.795000,264,52
258.800000,265,53
258.805000,267,55
258.810000,264,53
258.815000,263,52
258.820000,267,56
258.825000,263,52
258.830000,266,55
258.835000,265,54
258.840000,263,52
258.845000,266,55
258.850000,265,54
258.855000,263,52
258.860000,264,53
258.865000,265,55
258.870000,268,57
258.875000,265,54
258.880000,265,54
258.885000,264,53
258.890000,266,55
258.895000,269,58
258.900000,264,53
258.905000,265,54
258.910000,266,55
258.915000,266,54
258.920000,270,58
258.925000,266,54
258.930000,266,54
258.935000,265,53
258.940000,267,55
258.945000,270,58
258.950000,266,54
258.955000,266,55
258.960000,265,54
258.965000,265,54
258.970000,267,56
258.975000,268,56
258.980000,269,57
258.985000,268,55
258.990000,266,53
258.995000,268,55
259.000000,267,54
259.005000,268,55
259.010000,270,57
259.015000,267,55
259.020000,268,56
259.025000,265,53
259.030000,267,55
259.035000,268,56
259.040000,268,56
259.045000,270,58
259.050000,266,54
259.055000,265,53
259.060000,265,53
259.065000,267,55
259.070000,269,57
259.075000,267,55
259.080000,267,55
259.085000,265,53
259.090000,267,55
259.095000,269,57
259.100000,267,55
259.105000,267,55
259.110000,265,53
259.115000,266,54
259.120000,267,55
259.125000,268,56
259.130000,267,55
259.135000,266,54
259.140000,266,54
259.145000,267,55
259.150000,267,55
259.155000,267,55
259.160000,266,54
259.165000,265,53
259.170000,265,53
259.175000,264,53
259.180000,268,58
259.185000,267,58
259.190000,264,55
259.195000,264,55
259.200000,262,53
259.205000,265,56
259.210000,265,57
259.215000,264,57
259.220000,265,58
259.225000,263,56
259.230000,264,57
259.235000,263,56
259.240000,263,57
259.245000,265,58
259.250000,264,57
259.255000,265,58
259.260000,264,57
259.265000,263,55
259.270000,266,58
259.275000,264,56
259.280000,265,57
259.285000,267,59
259.290000,265,57
259.295000,263,55
259.300000,265,56
259.305000,267,58
259.310000,267,59
259.315000,266,58
259.320000,266,58
259.325000,265,57
259.330000,267,59
259.335000,266,58
259.340000,266,58
259.345000,265,58
259.350000,264,57
259.355000,264,57
259.360000,265,59
259.365000,264,59
259.370000,263,58
259.375000,262,57
259.380000,262,57
259.385000,262,57
259.390000,265,60
259.395000,264,59
259.400000,262,57
259.405000,264,59
259.410000,263,58
259.415000,260,56
259.420000,262,58
259.425000,263,59
259.430000,264,60
259.435000,261,57
259.440000,261,57
259.445000,261,57
259.450000,264,60
259.455000,262,58
259.460000,263,59
259.465000,262,58
259.470000,263,60
259.475000,260,57
259.480000,261,58
259.485000,262,60
259.490000,265,64
259.495000,262,62
259.500000,261,61
259.505000,259,59
259.510000,261,62
259.515000,261,62
259.520000,261,62
259.525000,258,59
259.530000,261,62
259.535000,257,58
259.540000,261,62
259.545000,263,64
259.550000,261,62
259.555000,259,60
259.560000,260,62
259.565000,259,61
259.570000,263,65
259.575000,259,61
259.580000,260,62
259.585000,258,60
259.590000,262,63
259.595000,259,60
259.600000,260,62
259.605000,260,62
259.610000,260,62
259.615000,259,61
259.620000,262,64
259.625000,258,60
259.630000,261,63
259.635000,259,61
259.640000,261,64
259.645000,260,63
259.650000,261,64
259.655000,257,60
259.660000,260,63
259.665000,260,63
259.670000,261,64
259.675000,257,60
259.680000,259,63
259.685000,257,61
259.690000,261,65
259.695000,261,65
259.700000,260,65
259.705000,258,63
259.710000,260,65
259.715000,258,63
259.720000,262,67
259.725000,261,66
259.730000,261,66
259.735000,258,63
259.740000,261,65
259.745000,261,65
259.750000,261,65
259.755000,260,63
259.760000,261,64
259.765000,259,62
259.770000,261,64
259.775000,257,60
259.780000,261,64
259.785000,263,66
259.790000,262,65
259.795000,261,64
259.800000,260,63
259.805000,259,62
259.810000,262,65
259.815000,263,66
259.820000,263,66
259.825000,259,62
259.830000,260,64
259.835000,258,62
259.840000,264,68
259.845000,265,69
259.850000,259,64
259.855000,258,63
259.860000,259,64
259.865000,259,64
259.870000,264,69
259.875000,260,65
259.880000,260,65
259.885000,258,63
259.890000,261,65
259.895000,261,65
259.900000,263,67
259.905000,262,66
259.910000,260,64
259.915000,260,64
259.920000,262,66
259.925000,260,64
259.930000,263,67
259.935000,261,65
259.940000,262,66
259.945000,261,65
259.950000,260,64
259.955000,259,63
259.960000,262,66
259.965000,263,67
259.970000,262,66
259.975000,259,63
259.980000,260,64
259.985000,259,63
259.990000,262,66
259.995000,262,66
260.000000,260,64
260.005000,258,61
260.010000,261,64
260.015000,259,63
260.020000,263,67
260.025000,261,65
260.030000,260,63
260.035000,260,63
260.040000,262,66
260.045000,261,65
260.050000,263,67
260.055000,261,65
260.060000,261,65
260.065000,261,65
260.070000,262,66
260.075000,257,61
260.080000,261,65
260.085000,263,67
260.090000,259,64
260.095000,260,65
260.100000,259,64
260.105000,258,62
260.110000,261,65
260.115000,261,65
260.120000,263,67
260.125000,260,64
260.130000,260,64
260.135000,257,61
260.140000,262,66
260.145000,264,68
260.150000,259,63
260.155000,261,65
260.160000,259,64
260.165000,259,64
260.170000,262,67
260.175000,260,65
260.180000,261,66
260.185000,258,63
260.190000,260,65
260.195000,259,64
260.200000,261,66
260.205000,262,67
260.210000,258,63
260.215000,259,64
260.220000,261,66
260.225000,258,63
260.230000,260,65
260.235000,260,65
260.240000,260,65
260.245000,259,64
260.250000,258,63
260.255000,260,64
260.260000,262,66
260.265000,262,66
260.270000,260,65
260.275000,258,63
260.280000,259,63
260.285000,259,63
260.290000,263,67
260.295000,264,68
260.300000,259,63
260.305000,256,61
260.310000,258,63
260.315000,257,62
260.320000,259,64
260.325000,260,65
260.330000,259,64
260.335000,255,60
260.340000,260,65
260.345000,261,66
260.350000,258,63
260.355000,260,65
260.360000,258,63
260.365000,258,63
260.370000,260,65
260.375000,258,63
260.380000,260,65
260.385000,260,65
260.390000,258,63
260.395000,261,66
260.400000,260,65
260.405000,260,65
260.410000,261,65
260.415000,261,65
260.420000,262,66
260.425000,260,64
260.430000,260,64
260.435000,261,65
260.440000,260,64
260.445000,263,67
260.450000,261,64
260.455000,264,66
260.460000,262,64
260.465000,264,66
260.470000,265,67
260.475000,262,64
260.480000,265,67
260.485000,262,63
260.490000,265,66
260.495000,264,65
260.500000,264,65
260.505000,267,68
260.510000,265,66
260.515000,265,65
260.520000,265,65
260.525000,265,65
260.530000,265,65
260.535000,266,66
260.540000,266,66
260.545000,265,65
260.550000,264,64
260.555000,265,65
260.560000,266,66
260.565000,266,65
260.570000,266,66
260.575000,265,65
260.580000,264,64
260.585000,264,64
260.590000,267,67
260.595000,265,65
260.600000,262,62
260.605000,264,64
260.610000,263,63
260.615000,269,69
260.620000,265,65
260.625000,262,62
260.630000,263,63
260.635000,265,65
260.640000,266,66
260.645000,265,65
260.650000,264,64
260.655000,266,66
260.660000,263,63
260.665000,264,64
260.670000,266,66
260.675000,264,64
260.680000,265,65
260.685000,264,64
260.690000,264,63
260.695000,269,67
260.700000,267,65
260.705000,266,64
260.710000,265,62
260.715000,271,68
260.720000,267,63
260.725000,266,62
260.730000,270,66
260.735000,267,63
260.740000,268,64
260.745000,268,64
260.750000,267,63
260.755000,269,65
260.760000,268,64
260.765000,267,64
260.770000,268,66
260.775000,268,66
260.780000,267,64
260.785000,267,64
260.790000,268,65
260.795000,269,66
260.800000,267,64
260.805000,266,63
260.810000,263,60
260.815000,268,65
260.820000,267,64
260.825000,264,61
260.830000,266,63
260.835000,268,65
260.840000,268,65
260.845000,267,64
260.850000,266,63
260.855000,268,65
260.860000,265,62
260.865000,268,65
260.870000,268,65
260.875000,266,64
260.880000,268,67
260.885000,264,63
260.890000,267,66
260.895000,268,67
260.900000,263,63
260.905000,266,66
260.910000,266,66
260.915000,265,65
260.920000,265,65
260.925000,266,66
260.930000,265,64
260.935000,266,65
260.940000,268,67
260.945000,265,64
260.950000,265,64
260.955000,267,66
260.960000,267,66
260.965000,266,65
260.970000,265,64
260.975000,263,64
260.980000,263,64
260.985000,265,66
260.990000,265,66
260.995000,267,68
261.000000,263,64
261.005000,263,64
261.010000,266,66
261.015000,266,66
261.020000,265,65
261.025000,264,64
261.030000,267,67
261.035000,264,64
261.040000,266,66
261.045000,267,67
261.050000,264,65
261.055000,267,68
261.060000,266,67
261.065000,268,69
261.070000,267,68
261.075000,267,68
261.080000,266,67
261.085000,266,67
261.090000,267,69
261.095000,267,68
261.100000,266,67
261.105000,266,67
261.110000,266,67
261.115000,270,71
261.120000,266,67
261.125000,263,64
261.130000,266,67
261.135000,271,72
261.140000,267,68
261.145000,266,67
261.150000,266,67
261.155000,265,66
261.160000,266,67
261.165000,267,68
261.170000,269,70
261.175000,265,66
261.180000,266,67
261.185000,265,66
261.190000,266,67
261.195000,270,71
261.200000,265,66
261.205000,267,68
261.210000,265,67
261.215000,267,69
261.220000,269,71
261.225000,265,67
261.230000,265,67
261.235000,267,69
261.240000,269,71
261.245000,267,69
261.250000,266,69
261.255000,268,70
261.260000,265,67
261.265000,264,67
261.270000,267,69
261.275000,267,69
261.280000,266,68
261.285000,265,67
261.290000,267,69
261.295000,266,68
261.300000,263,65
261.305000,264,66
261.310000,269,71
261.315000,268,70
261.320000,265,67
261.325000,264,66
261.330000,268,69
261.335000,265,66
261.340000,267,68
261.345000,272,73
261.350000,266,68
261.355000,265,67
261.360000,266,69
261.365000,267,70
261.370000,268,71
261.375000,265,68
261.380000,269,72
261.385000,266,69
261.390000,267,70
261.395000,268,71
261.400000,267,70
261.405000,266,70
261.410000,263,68
261.415000,267,72
261.420000,264,69
261.425000,265,69
261.430000,266,70
261.435000,264,68
261.440000,266,70
261.445000,263,66
261.450000,265,68
261.455000,265,68
261.460000,265,68
261.465000,266,70
261.470000,265,68
261.475000,261,64
261.480000,264,67
261.485000,267,70
261.490000,266,69
261.495000,265,68
261.500000,264,67
261.505000,265,68
261.510000,263,66
261.515000,265,68
261.520000,268,71
261.525000,265,68
261.530000,265,69
261.535000,263,67
261.540000,266,70
261.545000,264,68
261.550000,265,68
261.555000,268,71
261.560000,264,67
261.565000,266,69
261.570000,267,70
261.575000,265,68
261.580000,265,68
261.585000,265,67
261.590000,271,73
261.595000,267,69
261.600000,265,67
261.605000,267,69
261.610000,265,67
261.615000,268,70
261.620000,265,67
261.625000,266,68
261.630000,268,70
261.635000,269,71
261.640000,267,70
261.645000,265,68
261.650000,262,65
261.655000,267,69
261.660000,271,73
261.665000,270,72
261.670000,267,69
261.675000,269,72
261.680000,267,70
261.685000,266,69
261.690000,270,73
261.695000,272,74
261.700000,267,69
261.705000,268,70
261.710000,268,70
261.715000,271,73
261.720000,268,70
261.725000,268,70
261.730000,270,72
261.735000,270,72
261.740000,268,70
261.745000,270,72
261.750000,269,71
261.755000,267,69
261.760000,268,70
261.765000,271,73
261.770000,267,70
261.775000,269,72
261.780000,266,69
261.785000,269,71
261.790000,268,70
261.795000,269,71
261.800000,271,73
261.805000,268,70
261.810000,268,70
261.815000,270,72
261.820000,270,71
261.825000,269,70
261.830000,268,69
261.835000,271,72
261.840000,269,70
261.845000,272,73
261.850000,269,70
261.855000,268,70
261.860000,266,68
261.865000,269,71
261.870000,269,71
261.875000,265,67
261.880000,266,69
261.885000,271,74
261.890000,265,68
261.895000,266,69
261.900000,266,69
261.905000,270,73
261.910000,266,69
261.915000,267,70
261.920000,267,70
261.925000,264,67
261.930000,265,67
261.935000,267,70
261.940000,270,73
261.945000,269,72
261.950000,264,67
261.955000,268,71
261.960000,265,68
261.965000,267,70
261.970000,268,71
261.975000,271,73
261.980000,266,68
261.985000,269,71
261.990000,269,71
261.995000,269,71
262.000000,266,68
262.005000,268,70
262.010000,271,73
262.015000,267,69
262.020000,268,70
262.025000,269,71
262.030000,265,67
262.035000,266,68
262.040000,268,70
262.045000,275,77
262.050000,264,66
262.055000,264,66
262.060000,268,70
262.065000,268,70
262.070000,271,73
262.075000,264,66
262.080000,266,68
262.085000,266,67
262.090000,267,68
262.095000,269,70
262.100000,266,67
262.105000,265,66
262.110000,265,66
262.115000,271,71
262.120000,266,66
262.125000,268,68
262.130000,267,66
262.135000,266,65
262.140000,267,66
262.145000,267,66
262.150000,270,69
262.155000,264,63
262.160000,268,67
262.165000,273,72
262.170000,263,62
262.175000,265,63
262.180000,268,66
262.185000,273,71
262.190000,269,67
262.195000,268,66
262.200000,267,65
262.205000,267,65
262.210000,268,66
262.215000,268,66
262.220000,271,69
262.225000,267,65
262.230000,267,65
262.235000,270,68
262.240000,267,65
262.245000,266,65
262.250000,269,68
262.255000,270,68
262.260000,268,66
262.265000,270,68
262.270000,273,71
262.275000,267,64
262.280000,268,65
262.285000,271,68
262.290000,271,68
262.295000,270,67
262.300000,272,69
262.305000,268,65
262.310000,270,67
262.315000,271,68
262.320000,267,64
262.325000,275,72
262.330000,270,67
262.335000,268,65
262.340000,270,67
262.345000,269,66
262.350000,267,64
262.355000,267,64
262.360000,274,71
262.365000,269,66
262.370000,267,64
262.375000,266,63
262.380000,266,63
262.385000,269,66
262.390000,271,67
262.395000,267,64
262.400000,267,64
262.405000,266,62
262.410000,266,62
262.415000,265,61
262.420000,267,63
262.425000,270,66
262.430000,271,67
262.435000,265,61
262.440000,267,63
262.445000,266,62
262.450000,267,63
262.455000,265,61
262.460000,270,66
262.465000,271,66
262.470000,265,60
262.475000,268,63
262.480000,270,65
262.485000,266,61
262.490000,267,62
262.495000,267,62
262.500000,271,66
262.505000,269,64
262.510000,271,66
262.515000,266,61
262.520000,268,63
262.525000,266,61
262.530000,270,65
262.535000,272,67
262.540000,269,64
262.545000,267,62
262.550000,270,65
262.555000,267,62
262.560000,268,63
262.565000,271,66
262.570000,270,65
262.575000,264,59
262.580000,270,66
262.585000,266,62
262.590000,265,61
262.595000,267,63
262.600000,269,65
262.605000,269,65
262.610000,266,62
